Time	Steering	Speed	Acceleration
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.1	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.2	43.93125	0
9:09:20 AM	1.3	43.93125	0
9:09:20 AM	1.3	43.93125	0
9:09:20 AM	1.3	43.93125	0
9:09:20 AM	1.3	43.93125	0
9:09:20 AM	1.3	43.93125	0
9:09:20 AM	1.4	43.93125	0
9:09:20 AM	1.4	43.93125	0
9:09:20 AM	1.4	43.93125	0
9:09:20 AM	1.4	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.5	43.93125	0
9:09:20 AM	1.6	43.93125	0
9:09:20 AM	1.6	43.93125	0
9:09:20 AM	1.6	43.93125	0
9:09:20 AM	1.6	43.93125	0
9:09:20 AM	1.7	43.93125	0
9:09:20 AM	1.7	43.93125	0
9:09:20 AM	1.8	43.93125	0
9:09:20 AM	1.8	43.93125	0
9:09:20 AM	1.8	43.93125	0
9:09:20 AM	1.8	43.93125	0
9:09:20 AM	1.9	43.93125	0
9:09:20 AM	1.9	43.93125	0
9:09:20 AM	1.9	43.93125	0
9:09:20 AM	2	43.93125	0
9:09:20 AM	2	43.93125	0
9:09:20 AM	2	43.93125	0
9:09:20 AM	2	43.93125	0
9:09:20 AM	2	43.93125	0
9:09:21 AM	2	41.86875	0
9:09:21 AM	2	41.86875	0
9:09:21 AM	2	41.86875	0
9:09:21 AM	2	41.86875	0
9:09:21 AM	2	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.9	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.8	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.7	41.86875	0
9:09:21 AM	1.6	41.86875	0
9:09:21 AM	1.6	41.86875	0
9:09:21 AM	1.5	41.86875	0
9:09:21 AM	1.5	41.86875	0
9:09:21 AM	1.4	41.86875	0
9:09:21 AM	1.3	41.86875	0
9:09:21 AM	1.2	41.86875	0
9:09:21 AM	1.2	41.86875	0
9:09:21 AM	1.1	41.86875	0
9:09:21 AM	1.1	41.86875	0
9:09:21 AM	1.1	41.86875	0
9:09:21 AM	1.1	41.86875	0
9:09:21 AM	1	41.86875	0
9:09:21 AM	1	41.86875	0
9:09:21 AM	0.9	41.86875	0
9:09:21 AM	0.9	41.86875	0
9:09:21 AM	0.9	41.86875	0
9:09:21 AM	0.8	41.86875	0
9:09:21 AM	0.8	41.86875	0
